sales_id,order_id,product_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,product_type,product_name,size,colour,price,description
4138,824,24,96,3,288,724,51124,2021-01-04,2021-01-28,Etheline Bahde,Female,66.0,71 Annabelle RunApt. 053,110,Hoppeville,New South Wales,Australia,Shirt,Oxford Cloth,XL,blue,114,"A blue coloured, XL sized, Oxford Cloth Shirt"
4139,824,589,100,2,200,724,51124,2021-01-04,2021-01-28,Etheline Bahde,Female,66.0,71 Annabelle RunApt. 053,110,Hoppeville,New South Wales,Australia,Jacket,Bomber,XL,indigo,90,"A indigo coloured, XL sized, Bomber Jacket"
4140,824,68,104,1,104,724,51124,2021-01-04,2021-01-28,Etheline Bahde,Female,66.0,71 Annabelle RunApt. 053,110,Hoppeville,New South Wales,Australia,Shirt,Dress,L,violet,119,"A violet coloured, L sized, Dress Shirt"
4141,825,563,100,1,100,787,13832,2021-01-27,2021-02-22,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Jacket,Bomber,L,red,90,"A red coloured, L sized, Bomber Jacket"
4142,825,1148,102,1,102,787,13832,2021-01-27,2021-02-22,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Trousers,Cargo Pants,L,indigo,106,"A indigo coloured, L sized, Cargo Pants Trousers"
4143,825,164,91,1,91,787,13832,2021-01-27,2021-02-22,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Shirt,Linen,XL,blue,116,"A blue coloured, XL sized, Linen Shirt"
4144,825,1008,106,2,212,787,13832,2021-01-27,2021-02-22,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Trousers,Wool,L,indigo,111,"A indigo coloured, L sized, Wool Trousers"
4145,825,1115,115,2,230,787,13832,2021-01-27,2021-02-22,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Trousers,Cropped,XS,violet,99,"A violet coloured, XS sized, Cropped Trousers"
4146,825,109,92,2,184,787,13832,2021-01-27,2021-02-22,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Shirt,Denim,XL,red,115,"A red coloured, XL sized, Denim Shirt"
4147,825,936,96,1,96,787,13832,2021-01-27,2021-02-22,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Trousers,Drawstring,S,indigo,104,"A indigo coloured, S sized, Drawstring Trousers"
4148,826,554,98,1,98,375,32770,2021-08-16,2021-09-06,Ninetta Phizakarley,Agender,77.0,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,Jacket,Leather,XL,indigo,113,"A indigo coloured, XL sized, Leather Jacket"
4149,826,547,98,2,196,375,32770,2021-08-16,2021-09-06,Ninetta Phizakarley,Agender,77.0,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,Jacket,Leather,M,blue,113,"A blue coloured, M sized, Leather Jacket"
4150,827,169,91,1,91,292,27202,2021-05-09,2021-06-05,Aldin Moline,Male,25.0,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,Shirt,Linen,XL,indigo,116,"A indigo coloured, XL sized, Linen Shirt"
4151,827,873,113,1,113,292,27202,2021-05-09,2021-06-05,Aldin Moline,Male,25.0,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,Trousers,Chinos,L,violet,100,"A violet coloured, L sized, Chinos Trousers"
4152,827,363,94,1,94,292,27202,2021-05-09,2021-06-05,Aldin Moline,Male,25.0,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,Shirt,Henley,L,yellow,92,"A yellow coloured, L sized, Henley Shirt"
4153,827,919,96,1,96,292,27202,2021-05-09,2021-06-05,Aldin Moline,Male,25.0,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,Trousers,Drawstring,XL,orange,104,"A orange coloured, XL sized, Drawstring Trousers"
4154,827,589,100,3,300,292,27202,2021-05-09,2021-06-05,Aldin Moline,Male,25.0,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,Jacket,Bomber,XL,indigo,90,"A indigo coloured, XL sized, Bomber Jacket"
4155,827,488,118,1,118,292,27202,2021-05-09,2021-06-05,Aldin Moline,Male,25.0,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,Jacket,Puffer,L,violet,110,"A violet coloured, L sized, Puffer Jacket"
4156,827,604,112,3,336,292,27202,2021-05-09,2021-06-05,Aldin Moline,Male,25.0,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,Jacket,Cardigan,XL,orange,118,"A orange coloured, XL sized, Cardigan Jacket"
4157,827,736,109,2,218,292,27202,2021-05-09,2021-06-05,Aldin Moline,Male,25.0,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,Jacket,Peacoat,S,red,102,"A red coloured, S sized, Peacoat Jacket"
4158,827,1012,106,1,106,292,27202,2021-05-09,2021-06-05,Aldin Moline,Male,25.0,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,Trousers,Wool,M,violet,111,"A violet coloured, M sized, Wool Trousers"
4159,828,626,112,2,224,601,32593,2021-01-09,2021-01-27,Sol Adhams,Male,55.0,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Jacket,Cardigan,S,violet,118,"A violet coloured, S sized, Cardigan Jacket"
4160,828,56,104,2,208,601,32593,2021-01-09,2021-01-27,Sol Adhams,Male,55.0,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Shirt,Dress,S,blue,119,"A blue coloured, S sized, Dress Shirt"
4161,828,39,104,3,312,601,32593,2021-01-09,2021-01-27,Sol Adhams,Male,55.0,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Shirt,Dress,XL,red,119,"A red coloured, XL sized, Dress Shirt"
4162,828,1114,115,1,115,601,32593,2021-01-09,2021-01-27,Sol Adhams,Male,55.0,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Trousers,Cropped,XL,indigo,99,"A indigo coloured, XL sized, Cropped Trousers"
4163,829,1193,105,3,315,951,22744,2021-04-06,2021-04-28,Cy Sabbins,Male,66.0,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,Trousers,Pleated,L,red,90,"A red coloured, L sized, Pleated Trousers"
4164,829,294,105,2,210,951,22744,2021-04-06,2021-04-28,Cy Sabbins,Male,66.0,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,Shirt,Cuban Collar,XL,yellow,93,"A yellow coloured, XL sized, Cuban Collar Shirt"
4165,829,592,100,2,200,951,22744,2021-04-06,2021-04-28,Cy Sabbins,Male,66.0,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,Jacket,Bomber,M,violet,90,"A violet coloured, M sized, Bomber Jacket"
4166,829,1104,115,1,115,951,22744,2021-04-06,2021-04-28,Cy Sabbins,Male,66.0,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,Trousers,Cropped,XL,green,99,"A green coloured, XL sized, Cropped Trousers"
4167,830,804,91,2,182,956,36830,2021-03-22,2021-03-23,Camile Haveline,Genderfluid,20.0,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,Jacket,Pullover,XL,violet,114,"A violet coloured, XL sized, Pullover Jacket"
4168,830,1006,106,1,106,956,36830,2021-03-22,2021-03-23,Camile Haveline,Genderfluid,20.0,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,Trousers,Wool,S,indigo,111,"A indigo coloured, S sized, Wool Trousers"
4169,830,328,109,2,218,956,36830,2021-03-22,2021-03-23,Camile Haveline,Genderfluid,20.0,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,Shirt,Mandarin Collar,L,yellow,108,"A yellow coloured, L sized, Mandarin Collar Shirt"
4170,830,898,94,3,282,956,36830,2021-03-22,2021-03-23,Camile Haveline,Genderfluid,20.0,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,Trousers,Cords,L,blue,113,"A blue coloured, L sized, Cords Trousers"
4171,830,238,106,3,318,956,36830,2021-03-22,2021-03-23,Camile Haveline,Genderfluid,20.0,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,Shirt,Chambray,L,indigo,105,"A indigo coloured, L sized, Chambray Shirt"
4172,831,533,98,1,98,338,17700,2021-08-04,2021-08-20,Eve Stutard,Female,75.0,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,Jacket,Leather,L,orange,113,"A orange coloured, L sized, Leather Jacket"
4173,831,653,93,2,186,338,17700,2021-08-04,2021-08-20,Eve Stutard,Female,75.0,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,Jacket,Coach,L,blue,115,"A blue coloured, L sized, Coach Jacket"
4174,831,574,100,3,300,338,17700,2021-08-04,2021-08-20,Eve Stutard,Female,75.0,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,Jacket,Bomber,XL,yellow,90,"A yellow coloured, XL sized, Bomber Jacket"
4175,831,351,94,2,188,338,17700,2021-08-04,2021-08-20,Eve Stutard,Female,75.0,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,Shirt,Henley,S,red,92,"A red coloured, S sized, Henley Shirt"
4176,831,40,104,2,208,338,17700,2021-08-04,2021-08-20,Eve Stutard,Female,75.0,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,Shirt,Dress,XS,orange,119,"A orange coloured, XS sized, Dress Shirt"
4177,832,258,95,1,95,627,52583,2021-09-06,2021-09-27,Codie Everly,Genderfluid,51.0,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,Shirt,Polo,L,yellow,117,"A yellow coloured, L sized, Polo Shirt"
4178,833,793,91,2,182,317,12955,2021-03-03,2021-03-20,Gates Torrance,Male,48.0,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,Jacket,Pullover,L,blue,114,"A blue coloured, L sized, Pullover Jacket"
4179,833,120,92,2,184,317,12955,2021-03-03,2021-03-20,Gates Torrance,Male,48.0,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,Shirt,Denim,XS,green,115,"A green coloured, XS sized, Denim Shirt"
4180,833,824,117,2,234,317,12955,2021-03-03,2021-03-20,Gates Torrance,Male,48.0,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,Jacket,Shearling,XL,green,95,"A green coloured, XL sized, Shearling Jacket"
4181,833,1253,112,1,112,317,12955,2021-03-03,2021-03-20,Gates Torrance,Male,48.0,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,Trousers,Tracksuit Bottoms,L,indigo,91,"A indigo coloured, L sized, Tracksuit Bottoms Trousers"
4182,833,241,106,3,318,317,12955,2021-03-03,2021-03-20,Gates Torrance,Male,48.0,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,Shirt,Chambray,S,violet,105,"A violet coloured, S sized, Chambray Shirt"
4183,834,506,102,2,204,139,27691,2021-02-23,2021-03-08,Vida Matchitt,Male,73.0,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,Jacket,Windbreaker,S,green,109,"A green coloured, S sized, Windbreaker Jacket"
4184,834,730,119,1,119,139,27691,2021-02-23,2021-03-08,Vida Matchitt,Male,73.0,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,Jacket,Trench Coat,XS,violet,112,"A violet coloured, XS sized, Trench Coat Jacket"
4185,834,240,106,3,318,139,27691,2021-02-23,2021-03-08,Vida Matchitt,Male,73.0,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,Shirt,Chambray,XS,violet,105,"A violet coloured, XS sized, Chambray Shirt"
4186,834,891,94,3,282,139,27691,2021-02-23,2021-03-08,Vida Matchitt,Male,73.0,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,Trousers,Cords,S,green,113,"A green coloured, S sized, Cords Trousers"
4187,835,1031,90,1,90,106,34923,2021-01-02,2021-01-07,Rachel Colebrook,Genderqueer,38.0,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,Trousers,Relaxed Leg,S,green,95,"A green coloured, S sized, Relaxed Leg Trousers"
4188,835,52,104,2,208,106,34923,2021-01-02,2021-01-07,Rachel Colebrook,Genderqueer,38.0,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,Shirt,Dress,M,green,119,"A green coloured, M sized, Dress Shirt"
4189,835,279,95,3,285,106,34923,2021-01-02,2021-01-07,Rachel Colebrook,Genderqueer,38.0,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,Shirt,Polo,XL,violet,117,"A violet coloured, XL sized, Polo Shirt"
4190,835,922,96,2,192,106,34923,2021-01-02,2021-01-07,Rachel Colebrook,Genderqueer,38.0,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,Trousers,Drawstring,M,yellow,104,"A yellow coloured, M sized, Drawstring Trousers"
4191,835,379,94,3,282,106,34923,2021-01-02,2021-01-07,Rachel Colebrook,Genderqueer,38.0,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,Shirt,Henley,XL,indigo,92,"A indigo coloured, XL sized, Henley Shirt"
4192,836,426,107,2,214,971,16047,2021-08-18,2021-08-24,Constance Piddington,Genderfluid,27.0,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Jacket,Denim,S,orange,92,"A orange coloured, S sized, Denim Jacket"
4193,836,23,96,2,192,971,16047,2021-08-18,2021-08-24,Constance Piddington,Genderfluid,27.0,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Shirt,Oxford Cloth,L,blue,114,"A blue coloured, L sized, Oxford Cloth Shirt"
4194,836,593,100,1,100,971,16047,2021-08-18,2021-08-24,Constance Piddington,Genderfluid,27.0,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Jacket,Bomber,L,violet,90,"A violet coloured, L sized, Bomber Jacket"
4195,837,52,104,3,312,989,16281,2021-01-12,2021-01-27,Sauncho Boosey,Bigender,53.0,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,Shirt,Dress,M,green,119,"A green coloured, M sized, Dress Shirt"
4196,837,87,118,1,118,989,16281,2021-01-12,2021-01-27,Sauncho Boosey,Bigender,53.0,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,Shirt,Flannel,M,green,96,"A green coloured, M sized, Flannel Shirt"
4197,837,1177,99,1,99,989,16281,2021-01-12,2021-01-27,Sauncho Boosey,Bigender,53.0,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,Trousers,High-Waisted,M,blue,98,"A blue coloured, M sized, High-Waisted Trousers"
4198,837,713,119,3,357,989,16281,2021-01-12,2021-01-27,Sauncho Boosey,Bigender,53.0,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,Jacket,Trench Coat,L,yellow,112,"A yellow coloured, L sized, Trench Coat Jacket"
4199,837,237,106,2,212,989,16281,2021-01-12,2021-01-27,Sauncho Boosey,Bigender,53.0,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,Shirt,Chambray,M,indigo,105,"A indigo coloured, M sized, Chambray Shirt"
4200,838,1012,106,2,212,946,56562,2021-01-02,2021-01-15,Raul Crilly,Genderfluid,24.0,8227 Nicholas HillSuite 150,115,South Jasper,Queensland,Australia,Trousers,Wool,M,violet,111,"A violet coloured, M sized, Wool Trousers"
4201,838,469,118,1,118,946,56562,2021-01-02,2021-01-15,Raul Crilly,Genderfluid,24.0,8227 Nicholas HillSuite 150,115,South Jasper,Queensland,Australia,Jacket,Puffer,XL,yellow,110,"A yellow coloured, XL sized, Puffer Jacket"
4202,838,1128,102,3,306,946,56562,2021-01-02,2021-01-15,Raul Crilly,Genderfluid,24.0,8227 Nicholas HillSuite 150,115,South Jasper,Queensland,Australia,Trousers,Cargo Pants,L,orange,106,"A orange coloured, L sized, Cargo Pants Trousers"
4203,839,847,113,2,226,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Trousers,Chinos,M,orange,100,"A orange coloured, M sized, Chinos Trousers"
4204,839,31,96,3,288,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Shirt,Oxford Cloth,S,violet,114,"A violet coloured, S sized, Oxford Cloth Shirt"
4205,839,182,98,3,294,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Shirt,Camp Collared,M,orange,112,"A orange coloured, M sized, Camp Collared Shirt"
4206,839,145,91,2,182,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Shirt,Linen,XS,orange,116,"A orange coloured, XS sized, Linen Shirt"
4207,839,1019,90,3,270,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Trousers,Relaxed Leg,XL,red,95,"A red coloured, XL sized, Relaxed Leg Trousers"
4208,839,1038,90,2,180,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Trousers,Relaxed Leg,L,blue,95,"A blue coloured, L sized, Relaxed Leg Trousers"
4209,839,111,92,1,92,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Shirt,Denim,S,orange,115,"A orange coloured, S sized, Denim Shirt"
4210,839,558,98,3,294,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Jacket,Leather,L,violet,113,"A violet coloured, L sized, Leather Jacket"
4211,839,283,105,1,105,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Shirt,Cuban Collar,L,red,93,"A red coloured, L sized, Cuban Collar Shirt"
4212,839,473,118,1,118,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Jacket,Puffer,L,green,110,"A green coloured, L sized, Puffer Jacket"
4213,839,1076,93,2,186,306,42095,2021-09-16,2021-09-27,Silas Stephens,Polygender,68.0,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Trousers,Joggers,S,indigo,94,"A indigo coloured, S sized, Joggers Trousers"
4214,840,1139,102,2,204,183,50682,2021-06-30,2021-07-08,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Trousers,Cargo Pants,XL,green,106,"A green coloured, XL sized, Cargo Pants Trousers"
4215,840,600,112,1,112,183,50682,2021-06-30,2021-07-08,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Jacket,Cardigan,XS,orange,118,"A orange coloured, XS sized, Cardigan Jacket"
4216,840,757,109,2,218,183,50682,2021-06-30,2021-07-08,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Jacket,Peacoat,M,blue,102,"A blue coloured, M sized, Peacoat Jacket"
4217,840,548,98,1,98,183,50682,2021-06-30,2021-07-08,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Jacket,Leather,L,blue,113,"A blue coloured, L sized, Leather Jacket"
4218,840,108,92,3,276,183,50682,2021-06-30,2021-07-08,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Shirt,Denim,L,red,115,"A red coloured, L sized, Denim Shirt"
4219,840,1088,115,2,230,183,50682,2021-06-30,2021-07-08,Martin O'Mailey,Female,44.0,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,Trousers,Cropped,L,red,99,"A red coloured, L sized, Cropped Trousers"
4220,841,866,113,1,113,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76.0,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Trousers,Chinos,S,indigo,100,"A indigo coloured, S sized, Chinos Trousers"
4221,841,203,98,1,98,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76.0,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Shirt,Camp Collared,L,indigo,112,"A indigo coloured, L sized, Camp Collared Shirt"
4222,841,473,118,1,118,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76.0,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Jacket,Puffer,L,green,110,"A green coloured, L sized, Puffer Jacket"
4223,841,162,91,2,182,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76.0,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Shirt,Linen,M,blue,116,"A blue coloured, M sized, Linen Shirt"
4224,841,1175,99,1,99,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76.0,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Trousers,High-Waisted,XS,blue,98,"A blue coloured, XS sized, High-Waisted Trousers"
4225,841,501,102,3,306,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76.0,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Jacket,Windbreaker,S,yellow,109,"A yellow coloured, S sized, Windbreaker Jacket"
4226,841,409,119,2,238,348,39690,2021-06-29,2021-07-12,Thorny Nornable,Genderqueer,76.0,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,Shirt,Casual Slim Fit,XL,blue,113,"A blue coloured, XL sized, Casual Slim Fit Shirt"
4227,842,875,94,2,188,310,22552,2021-01-10,2021-01-29,Sharyl Royl,Polygender,61.0,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,Trousers,Cords,XS,red,113,"A red coloured, XS sized, Cords Trousers"
